district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Nayagarh,2025_06,Nayagarh,201,2648938.0,0.0,1.45,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_06.tif,3,2,1,3,0.41,3,34.59,21-385
Nayagarh,2025_07,Nayagarh,201,2648938.0,0.0,14.98,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_07.tif,3,2,1,3,0.48,3,29.82,21-385
Nayagarh,2025_08,Nayagarh,201,2648938.0,0.0,35.88,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_08.tif,5,2,1,3,0.67,4,28.84,21-385
Nayagarh,2025_09,Nayagarh,201,2648938.0,0.0,16.56,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_09.tif,3,2,1,3,0.35,2,30.74,21-385
Nayagarh,2025_10,Nayagarh,201,2648938.0,0.0,13.91,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_10.tif,5,2,1,3,0.67,4,28.52,21-385
Nayagarh,2025_11,Nayagarh,201,2648938.0,0.0,10.33,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_11.tif,4,2,1,3,0.6,3,27.15,21-385
Nayagarh,2025_12,Nayagarh,201,2648938.0,0.0,0.07,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_12.tif,2,2,1,3,0.3,2,26.09,21-385
Nayagarh,2026_01,Nayagarh,201,2648938.0,0.0,2.34,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_01.tif,3,2,1,3,0.41,3,28.36,21-385
Nayagarh,2026_02,Nayagarh,201,2648938.0,0.0,1.96,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_02.tif,3,2,1,3,0.48,3,32.89,21-385
Nayagarh,2026_03,Nayagarh,201,2648938.0,0.0,7.76,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_03.tif,4,2,1,3,0.6,3,36.41,21-385
Nayagarh,2026_04,Nayagarh,201,0.0,0.0,31.06,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_04.tif,5,2,1,3,0.64,4,37.8,21-385
Nayagarh,2026_05,Nayagarh,201,0.0,0.0,26.22,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_05.tif,4,2,1,3,0.55,3,35.76,21-385
Nayagarh,2026_06,Nayagarh,201,0.0,0.0,14.47,97984,70394,1078611,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2026_06.tif,3,2,1,3,0.4,2,32.89,21-385
Nuapada,2021_01,Nuapada,114,0.0,0.0,29.51,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_01.tif,3,2,1,3,0.4,2,33.02,21-394
Nuapada,2021_02,Nuapada,114,0.0,0.0,6.46,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_02.tif,2,2,1,3,0.21,2,36.47,21-394
Nuapada,2021_03,Nuapada,114,0.0,0.0,6.32,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_03.tif,2,2,1,3,0.37,2,41.74,21-394
Nuapada,2021_04,Nuapada,114,256268031.0,256268031.0,0.0,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_04.tif,3,2,1,1,0.0,1,44.64,21-394
Nuapada,2021_05,Nuapada,114,321959506.0,65691475.0,0.0,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_05.tif,2,2,1,1,0.0,1,42.92,21-394
Nuapada,2021_06,Nuapada,114,407950735.0,85991229.0,1.05,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_06.tif,3,2,1,1,0.25,2,41.75,21-394
Nuapada,2021_07,Nuapada,114,461382327.0,53431592.0,11.45,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_07.tif,3,2,1,1,0.36,2,29.7,21-394
Nuapada,2021_08,Nuapada,114,461382327.0,0.0,25.78,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_08.tif,3,2,1,2,0.5,3,31.22,21-394
Nuapada,2021_09,Nuapada,114,461382327.0,0.0,5.93,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_09.tif,3,2,1,3,0.48,3,31.37,21-394
Nuapada,2021_10,Nuapada,114,461382327.0,0.0,31.16,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_10.tif,3,2,1,3,0.48,3,31.39,21-394
Nuapada,2021_11,Nuapada,114,461382327.0,0.0,15.05,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_11.tif,4,2,1,3,0.56,3,29.73,21-394
Nuapada,2021_12,Nuapada,114,475881932.0,14499605.0,0.85,49679,61069,711573,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2021_12.tif,3,2,1,3,0.41,3,28.04,21-394
Nuapada,2022_01,Nuapada,114,475881932.0,0.0,0.0,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_01.tif,3,2,1,3,0.3,2,28.8,21-394
Nuapada,2022_02,Nuapada,114,475881932.0,0.0,0.28,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_02.tif,3,2,1,3,0.41,3,33.71,21-394
Nuapada,2022_03,Nuapada,114,475881932.0,0.0,13.35,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_03.tif,2,2,1,3,0.41,3,40.96,21-394
Nuapada,2022_04,Nuapada,114,0.0,0.0,13.6,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_04.tif,2,2,1,3,0.37,2,44.51,21-394
Nuapada,2022_05,Nuapada,114,28420828.0,28420828.0,9.91,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_05.tif,4,2,1,3,0.56,3,43.98,21-394
Nuapada,2022_06,Nuapada,114,48234516.0,19813688.0,7.59,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_06.tif,2,2,1,3,0.41,3,46.04,21-394
Nuapada,2022_07,Nuapada,114,48234516.0,0.0,8.86,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_07.tif,4,2,1,3,0.6,3,34.94,21-394
Nuapada,2022_08,Nuapada,114,48234516.0,0.0,31.34,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_08.tif,5,2,1,3,0.67,4,32.22,21-394
Nuapada,2022_09,Nuapada,114,48234516.0,0.0,12.88,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_09.tif,3,2,1,3,0.48,3,30.95,21-394
Nuapada,2022_10,Nuapada,114,48234516.0,0.0,9.03,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_10.tif,3,2,1,3,0.48,3,29.45,21-394
Nuapada,2022_11,Nuapada,114,48234516.0,0.0,0.0,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_11.tif,2,2,1,3,0.3,2,29.75,21-394
Nuapada,2022_12,Nuapada,114,48234516.0,0.0,44.19,51658,61481,721922,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2022_12.tif,3,2,1,3,0.48,3,30.85,21-394
Nuapada,2023_01,Nuapada,114,48234516.0,0.0,20.3,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_01.tif,2,2,1,3,0.37,2,32.34,21-394
Nuapada,2023_02,Nuapada,114,48234516.0,0.0,12.06,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_02.tif,3,2,1,3,0.48,3,37.21,21-394
Nuapada,2023_03,Nuapada,114,48234516.0,0.0,0.37,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_03.tif,2,2,1,3,0.3,2,37.98,21-394
Nuapada,2023_04,Nuapada,114,0.0,0.0,0.62,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_04.tif,2,2,1,3,0.0,1,42.29,21-394
Nuapada,2023_05,Nuapada,114,0.0,0.0,0.0,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_05.tif,2,2,1,3,0.0,1,42.93,21-394
Nuapada,2023_06,Nuapada,114,0.0,0.0,13.54,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_06.tif,2,2,1,3,0.21,2,44.97,21-394
Nuapada,2023_07,Nuapada,114,0.0,0.0,21.63,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_07.tif,2,2,1,3,0.21,2,28.33,21-394
Nuapada,2023_08,Nuapada,114,0.0,0.0,19.16,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_08.tif,2,2,1,3,0.21,2,29.58,21-394
Nuapada,2023_09,Nuapada,114,0.0,0.0,26.14,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_09.tif,1,2,1,3,0.0,1,29.43,21-394
Nuapada,2023_10,Nuapada,114,0.0,0.0,13.52,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_10.tif,1,2,1,3,0.0,1,30.14,21-394
Nuapada,2023_11,Nuapada,114,0.0,0.0,24.96,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_11.tif,2,2,1,3,0.0,1,30.22,21-394
Nuapada,2023_12,Nuapada,114,0.0,0.0,10.7,53637,61893,732272,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2023_12.tif,1,2,1,3,0.0,1,27.39,21-394
Nuapada,2024_01,Nuapada,114,0.0,0.0,5.1,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_01.tif,3,2,1,3,0.28,2,29.57,21-394
Nuapada,2024_02,Nuapada,114,0.0,0.0,8.11,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_02.tif,2,2,1,3,0.37,2,34.53,21-394
Nuapada,2024_03,Nuapada,114,0.0,0.0,12.16,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_03.tif,2,2,1,3,0.37,2,38.17,21-394
Nuapada,2024_04,Nuapada,114,0.0,0.0,17.47,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_04.tif,2,2,1,3,0.3,2,42.24,21-394
Nuapada,2024_05,Nuapada,114,0.0,0.0,23.06,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_05.tif,3,2,1,4,0.41,3,42.16,21-394
Nuapada,2024_06,Nuapada,114,0.0,0.0,36.5,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_06.tif,3,2,1,4,0.48,3,41.44,21-394
Nuapada,2024_07,Nuapada,114,0.0,0.0,8.83,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_07.tif,3,2,1,4,0.48,3,0.0,21-394
Nuapada,2024_08,Nuapada,114,82236897.84,82236897.84,11.35,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_08.tif,3,2,1,2,0.29,2,28.46,21-394
Nuapada,2024_09,Nuapada,114,82236897.84,0.0,20.54,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_09.tif,2,2,1,3,0.3,2,30.32,21-394
Nuapada,2024_10,Nuapada,114,82236897.84,0.0,49.24,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_10.tif,4,2,1,3,0.56,3,29.73,21-394
Nuapada,2024_11,Nuapada,114,82236897.84,0.0,12.87,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_11.tif,2,2,1,3,0.3,2,28.28,21-394
Nuapada,2024_12,Nuapada,114,82236897.84,0.0,31.0,55615,62305,742621,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2024_12.tif,4,2,1,3,0.56,3,28.28,21-394
Nuapada,2025_01,Nuapada,114,82236897.84,0.0,22.89,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_01.tif,4,2,1,3,0.53,3,31.4,21-394
Nuapada,2025_02,Nuapada,114,82236897.84,0.0,23.11,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_02.tif,4,2,1,3,0.56,3,36.85,21-394
Nuapada,2025_03,Nuapada,114,132293804.48,50056906.64,24.95,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_03.tif,4,2,1,2,0.52,3,40.18,21-394
Nuapada,2025_04,Nuapada,114,0.0,0.0,20.04,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_04.tif,4,2,1,3,0.6,3,41.77,21-394
Nuapada,2025_05,Nuapada,114,0.0,0.0,1.14,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_05.tif,3,2,1,3,0.41,3,40.13,21-394
Nuapada,2025_06,Nuapada,114,0.0,0.0,0.72,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_06.tif,2,2,1,3,0.3,2,37.93,21-394
Nuapada,2025_07,Nuapada,114,0.0,0.0,15.75,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_07.tif,3,2,1,3,0.48,3,0.0,21-394
Nuapada,2025_08,Nuapada,114,0.0,0.0,29.64,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_08.tif,3,2,1,3,0.48,3,29.88,21-394
Nuapada,2025_09,Nuapada,114,1536453.28,1536453.28,18.59,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_09.tif,3,2,1,3,0.35,2,29.95,21-394
Nuapada,2025_10,Nuapada,114,1536453.28,0.0,10.41,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_10.tif,3,2,1,3,0.48,3,28.84,21-394
Nuapada,2025_11,Nuapada,114,1536453.28,0.0,10.98,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_11.tif,4,2,1,3,0.6,3,27.65,21-394
Nuapada,2025_12,Nuapada,114,1536453.28,0.0,0.0,57594,62718,752971,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2025_12.tif,2,2,1,3,0.3,2,27.19,21-394
Nuapada,2026_01,Nuapada,114,1536453.28,0.0,0.78,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_01.tif,2,2,1,3,0.3,2,28.93,21-394
Nuapada,2026_02,Nuapada,114,1536453.28,0.0,0.74,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_02.tif,2,2,1,3,0.37,2,32.93,21-394
Nuapada,2026_03,Nuapada,114,1536453.28,0.0,5.56,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_03.tif,3,2,1,3,0.48,3,37.89,21-394
Nuapada,2026_04,Nuapada,114,0.0,0.0,25.84,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_04.tif,4,2,1,3,0.55,3,42.27,21-394
Nuapada,2026_05,Nuapada,114,0.0,0.0,20.64,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_05.tif,2,2,1,3,0.21,2,40.3,21-394
Nuapada,2026_06,Nuapada,114,0.0,0.0,5.39,59572,63130,763320,9.56,9.3,7.64,163553.0,91.9,4.71,5.24,5.99,5.67,5.4,LST_ODISHA_2026_06.tif,2,2,1,3,0.21,2,41.53,21-394
Puri,2021_01,Puri,295,0.0,0.0,26.11,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_01.tif,2,3,1,3,0.22,2,33.04,21-387
Puri,2021_02,Puri,295,0.0,0.0,8.11,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_02.tif,3,3,1,3,0.41,3,34.82,21-387
Puri,2021_03,Puri,295,0.0,0.0,15.84,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_03.tif,5,3,1,3,0.68,4,37.43,21-387
Puri,2021_04,Puri,295,86789683.0,86789683.0,1.93,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_04.tif,5,3,1,2,0.64,4,39.18,21-387
Puri,2021_05,Puri,295,162709062.0,75919379.0,0.97,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_05.tif,3,3,1,2,0.3,2,37.82,21-387
Puri,2021_06,Puri,295,428923211.0,266214149.0,1.99,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_06.tif,4,3,1,1,0.46,3,38.92,21-387
Puri,2021_07,Puri,295,525250024.0,96326813.0,10.1,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_07.tif,2,3,1,1,0.2,2,33.47,21-387
Puri,2021_08,Puri,295,543538081.0,18288057.0,26.2,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_08.tif,3,3,1,2,0.52,3,31.31,21-387
Puri,2021_09,Puri,295,596372892.0,52834811.0,2.31,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_09.tif,2,3,1,3,0.38,2,30.94,21-387
Puri,2021_10,Puri,295,636016200.0,39643308.0,27.29,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_10.tif,1,3,1,2,0.18,1,30.72,21-387
Puri,2021_11,Puri,295,647130764.0,11114564.0,12.38,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_11.tif,3,3,1,2,0.32,2,28.75,21-387
Puri,2021_12,Puri,295,699615133.0,52484369.0,1.02,133608,98300,1889305,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2021_12.tif,3,3,1,2,0.32,2,27.07,21-387
Puri,2022_01,Puri,295,790352643.0,90737510.0,0.0,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_01.tif,3,3,1,2,0.18,1,29.18,21-387
Puri,2022_02,Puri,295,834339458.0,43986815.0,0.01,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_02.tif,2,3,1,2,0.18,1,33.34,21-387
Puri,2022_03,Puri,295,834339458.0,0.0,20.09,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_03.tif,4,3,1,2,0.64,4,36.49,21-387
Puri,2022_04,Puri,295,0.0,0.0,16.25,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_04.tif,2,3,1,3,0.38,2,36.82,21-387
Puri,2022_05,Puri,295,0.0,0.0,3.54,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_05.tif,2,3,1,3,0.31,2,36.6,21-387
Puri,2022_06,Puri,295,17414638.0,17414638.0,5.97,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_06.tif,1,3,1,3,0.31,2,37.25,21-387
Puri,2022_07,Puri,295,17414638.0,0.0,4.69,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_07.tif,2,3,1,3,0.38,2,31.87,21-387
Puri,2022_08,Puri,295,18457224.0,1042586.0,22.64,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_08.tif,2,3,1,3,0.38,2,31.9,21-387
Puri,2022_09,Puri,295,18457224.0,0.0,8.82,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_09.tif,1,3,1,3,0.31,2,31.31,21-387
Puri,2022_10,Puri,295,18457224.0,0.0,5.08,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_10.tif,1,3,1,3,0.31,2,30.13,21-387
Puri,2022_11,Puri,295,18457224.0,0.0,3.89,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_11.tif,3,3,1,3,0.42,3,30.06,21-387
Puri,2022_12,Puri,295,18457224.0,0.0,34.97,138412,98683,1912398,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2022_12.tif,2,3,1,3,0.38,2,31.2,21-387
Puri,2023_01,Puri,295,18457224.0,0.0,25.16,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_01.tif,3,3,1,3,0.5,3,32.34,21-387
Puri,2023_02,Puri,295,18457224.0,0.0,12.53,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_02.tif,3,3,1,3,0.5,3,35.21,21-387
Puri,2023_03,Puri,295,19533576.0,1076352.0,1.81,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_03.tif,3,3,1,3,0.42,3,36.01,21-387
Puri,2023_04,Puri,295,0.0,0.0,19.28,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_04.tif,5,3,1,3,0.66,4,39.01,21-387
Puri,2023_05,Puri,295,0.0,0.0,11.21,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_05.tif,5,3,1,3,0.66,4,39.77,21-387
Puri,2023_06,Puri,295,0.0,0.0,35.63,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_06.tif,5,3,1,3,0.66,4,42.52,21-387
Puri,2023_07,Puri,295,0.0,0.0,27.72,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_07.tif,4,3,1,3,0.56,3,0.0,21-387
Puri,2023_08,Puri,295,0.0,0.0,31.67,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_08.tif,5,3,1,3,0.66,4,0.0,21-387
Puri,2023_09,Puri,295,0.0,0.0,31.44,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_09.tif,2,3,1,3,0.22,2,31.12,21-387
Puri,2023_10,Puri,295,0.0,0.0,23.75,143216,99065,1935490,10.8,11.76,13.65,409428.0,77.5,10.57,12.25,4.92,5.44,8.3,LST_ODISHA_2023_10.tif,4,3,1,3,0.56,3,30.93,21-387
