object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-371-03406,Jharsuguda,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,207.0,18.22,0.0,3406.0,Jharsuguda,371.0,KOLABIRA,0.1560225806451612,43.5303,3.9042,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,3376.0,3362.0,65491.0,76,0.0,0.0,68111.0,22.0,11.0,233.0,221.0,3.0,4242.796,11.0,2.0,4.46,5.96,7571.0,0.00017045,2603.16684944751,100.261,89.924,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-389-03359,Gajapati,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,194.0,33.49,0.0,3359.0,Gajapati,389.0,KASINAGAR,0.3136817204301075,58.344800000000006,5.9606,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,1100.0,1854.0,50174.0,83,74453.0,2.0,64450.0,13.0,13.0,225.0,163.0,9.0,2046.352,14.8,3.0,13.88,7.38,5191.0,0.00013346,3729.77024124971,55.608,40.979,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-389-03358,Gajapati,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,336.0,58.08,0.0,3358.0,Gajapati,389.0,GUMMA,0.368139861751152,159.7727,5.7944,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,4328.0,7364.0,90623.0,119,0.0,0.0,125507.0,35.0,22.0,390.0,476.0,16.0,69.0,10.4,2.0,1.0,21.36,1297.0,4.43e-05,4430.62636524443,49.417,31.092,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-388-03384,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,103.0,11.71,0.0,3384.0,Ganjam,388.0,SHERAGADA,0.1858731182795699,17.2862,2.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,3578.0,3487.0,53989.0,114,0.0,0.0,40262.0,23.0,14.0,114.0,72.0,5.0,6421.3287,10.8,2.0,18.88,8.39,21319.0,0.00018973,2294.64133471095,35.853,26.164,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-376-03511,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,151.0,33.08,0.0,3511.0,Mayurbhanj,376.0,TIRING,0.4080317204301075,75.8939,3.2256,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,2174.0,2940.0,79208.0,93,0.0,0.0,13772.0,1.0,16.0,173.0,250.0,4.0,6744.643,9.4,3.0,22.76,12.82,13082.0,0.00027932,1494.72893774781,117.853,110.716,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-388-03376,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,138.0,18.0,0.0,3376.0,Ganjam,388.0,KABISURYANAGAR,0.2007281105990783,43.558,2.3934,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10695.0,10441.0,142867.0,140,0.0,0.0,67277.0,21.0,16.0,163.0,56.0,4.0,6675.973,12.0,3.0,23.16,11.2,33536.0,0.00026829,1855.62239302982,29.936,20.915,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-388-03366,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,201.0,35.49,0.0,3366.0,Ganjam,388.0,BELLAGUNTHA,0.3558883064516129,88.2603,4.6406,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,4428.0,4296.0,99250.0,143,0.0,0.0,54978.0,14.0,24.0,234.0,86.0,3.0,12341.28,11.9,2.0,11.39,22.11,29317.0,0.00033654,1337.68166870169,58.278,49.075,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-388-03365,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,196.0,29.53,0.0,3365.0,Ganjam,388.0,BEGUNIAPADA,0.6071341013824885,131.7481,10.5418,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,5383.0,5261.0,134777.0,158,0.0,0.0,78139.0,18.0,22.0,227.0,56.0,3.0,6023.6476,11.3,2.0,30.18,9.06,24823.0,0.00023435,1833.39123814824,26.107,15.741,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-385-03524,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,785.0,133.39,0.0,3524.0,Nayagarh,385.0,DASAPALLA,0.32736875,324.7498,8.3773,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,8594.0,6436.0,118513.0,171,0.0,0.0,88346.0,8.0,21.0,914.0,256.0,10.0,9223.324,8.4,3.0,5.54,8.35,20342.0,0.00016354,2229.63342203843,76.116,54.867,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-398-03468,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,547.0,73.26,0.0,3468.0,Koraput,398.0,BORIGUMMA,0.366533431085044,249.9758,5.0756,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,7141.0,13448.0,195694.0,251,0.0,0.0,112117.0,18.0,47.0,640.0,611.0,5.0,20217.702,10.1,3.0,10.38,13.31,27324.0,0.00026875,1677.57493854241,144.331,127.387,3,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-395-03421,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,963.0,92.94,0.0,3421.0,Kalahandi,395.0,THUAMUL RAM PUR,0.3053286078098472,359.6771,8.2649,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,8265.0,10730.0,101878.0,177,0.0,0.0,140133.0,25.0,21.0,1111.0,712.0,14.0,2691.02547,8.4,3.0,8.74,8.37,9753.0,0.00021871,1664.67083470969,157.798,136.386,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-395-03419,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,740.0,97.97,0.0,3419.0,Kalahandi,395.0,MADANPUR RAMPUR,0.1791575268817204,166.6165,6.9744,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,9381.0,11867.0,123995.0,171,0.0,0.0,95148.0,14.0,17.0,863.0,345.0,10.0,12980.53396,9.2,3.0,6.33,16.78,25690.0,0.00016519,2403.99050577925,156.132,139.393,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-376-03498,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.13,600.0,75.98,0.0,3498.0,Mayurbhanj,376.0,KARANJIA,0.3838556802244039,273.6891,12.8791,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,8555.0,11600.0,113686.0,213,0.0,0.0,62578.0,5.0,25.0,686.0,545.0,7.0,17567.73,8.9,2.0,10.78,7.79,21869.0,0.00018598,2242.17082357682,82.548,57.095,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-375-03450,Kendujhar,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,410.0,69.69,0.0,3450.0,Kendujhar,375.0,JHUMPURA,0.2269471326164874,126.6365,7.0377,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10258.0,15753.0,127895.0,194,11935.0,2.0,76766.0,12.0,28.0,463.0,463.0,4.0,8049.12,10.0,3.0,10.03,10.13,18820.0,0.00014442,2473.22899384828,79.173,61.983,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-398-03474,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,552.0,101.34,0.0,3474.0,Koraput,398.0,LAMTAPUT,0.5715158357771262,389.7738000000001,7.7907,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,5555.0,10050.0,88705.0,131,14184.0,3.0,72539.0,13.0,21.0,646.0,889.0,9.0,10224.11,9.6,3.0,10.69,6.87,16355.0,0.0001387,2458.64274747781,111.224,97.882,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-398-03478,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.21,446.0,95.28,0.0,3478.0,Koraput,398.0,POTTANGI,0.4128974533106961,243.1966,22.0428,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,5323.0,8257.0,77097.0,170,0.0,0.0,89214.0,12.0,23.0,523.0,936.0,15.0,7618.21,8.6,3.0,8.92,8.33,19660.0,0.00019318,2126.78408214297,76.099,61.156,1,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,,,
21-381-03335,Cuttack,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,278.0,55.77,0.0,3335.0,Cuttack,381.0,BANKI- DAMPARA,0.5148926686217009,175.5784,11.2173,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,10493.0,7867.0,144769.0,112,0.0,0.0,126364.0,19.0,20.0,319.0,62.0,4.0,5312.22,10.0,2.0,6.13,11.7,26531.0,0.00019333,2740.52126108009,30.057,13.7,1,3,1,1,2022-2023,30804568.0,0.0,0.0,0.0,28925340.0,0.0,0.0,0.41,2,,,
21-392-03571,Sonepur,2022_05,18359200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,294.0,25.57,0.0,3571.0,Sonepur,392.0,TARBHA,0.3755623655913978,139.7092,8.8612,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,3942.0,3830.0,84667.0,154,0.0,0.0,22363.0,6.0,17.0,333.0,144.0,3.0,18890.8988,11.0,2.0,15.96,33.69,21442.0,0.00021648,1646.09164453816,147.902,136.672,1,3,1,1,2022-2023,18359200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2,,,
21-390-03429,Kandhamal,2022_05,8617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,953.0,193.72,0.0,3429.0,Kandhamal,390.0,PHIRINGIA,0.21808480475382,256.9039,5.1786,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,4527.0,7029.0,93835.0,198,0.0,0.0,83313.0,11.0,25.0,1094.0,587.0,12.0,5355.75,10.2,3.0,5.91,18.6,18560.0,0.00014373,2808.77187230162,129.452,109.658,1,2,1,4,2022-2023,9459000.0,0.0,0.0,0.0,0.0,842000.0,0.0,0.4,2,,,
21-397-03515,Nabarangpur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,793.0,53.25,0.0,3515.0,Nabarangpur,397.0,JHARIGAM,0.2019306940371456,206.5751,8.4466,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,10052.0,19847.0,194838.0,248,0.0,0.0,72812.0,15.0,39.0,917.0,594.0,5.0,13808.53,10.8,2.0,7.12,9.4,26477.0,0.00019208,1948.03971127255,203.031,186.252,2,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,,,
21-394-03533,Nuapada,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,1009.0,36.54,0.0,3533.0,Nuapada,394.0,KOMNA,0.0817071960297766,98.784,6.0871,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,12955.0,15421.0,167965.0,241,10856.0,2.0,95245.0,20.0,28.0,1166.0,448.0,7.0,27920.955,8.5,3.0,7.33,8.0,40719.0,0.00014498,2545.03525989318,255.354,235.826,2,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,,,
21-370-03321,Bargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,512.0,14.28,0.0,3321.0,Bargarh,370.0,SOHELLA,0.055695238095238,36.2576,1.0516,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,11225.0,9738.0,145184.0,180,0.0,0.0,82549.0,11.0,26.0,589.0,233.0,4.0,26021.33,10.0,2.0,5.78,10.27,39933.0,0.00011006,2872.0382868281,169.016,151.417,2,2,2,3,2022-2023,370683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,,,
21-393-03295,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,539.0,56.6,0.0,3295.0,Balangir,393.0,SAINTALA,0.0963306451612903,65.6975,5.0889,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8250.0,8448.0,152358.0,207,25627.0,3.0,121123.0,25.0,22.0,627.0,210.0,4.0,13328.95,10.2,2.0,10.36,10.22,30841.0,0.00010511,2982.9480208694,191.182,177.03,2,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,,,
21-396-03557,Rayagada,2022_05,35171048.77,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,703.0,100.95,0.0,3557.0,Rayagada,396.0,RAYAGADA,0.280233064516129,243.2423,9.602,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,13586.0,23477.0,246386.0,304,40885.0,9.0,106188.0,12.0,39.0,825.0,465.0,15.0,19278.867,8.7,3.0,7.31,14.49,63802.0,0.00027475,1953.23176232293,105.798,87.054,3,2,1,3,2022-2023,35171049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,2,,,
21-398-03475,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.17,414.0,72.43,0.0,3475.0,Koraput,398.0,LAXMIPUR,0.8996612903225807,529.9005,37.0426,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,3765.0,7013.0,67144.0,126,42257.0,7.0,87437.0,12.0,20.0,489.0,908.0,14.0,4127.53,10.8,3.0,11.2,10.98,7331.0,0.00018904,1672.28991232276,108.974,99.998,1,1,2,5,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,2,,,
21-395-03413,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,549.0,48.62,0.0,3413.0,Kalahandi,395.0,JUNAGARH,0.0823804985337243,56.1835,1.3515,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,13180.0,16591.0,242938.0,237,11079.0,22.0,71259.0,9.0,30.0,638.0,260.0,5.0,39792.31,11.1,3.0,10.23,11.53,63217.0,0.00023477,1583.13860955165,184.929,172.271,3,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,,,
21-397-03520,Nabarangpur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,706.0,62.25,0.0,3520.0,Nabarangpur,397.0,RAIGHAR,0.4015403225806451,348.53700000000003,7.8743,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9567.0,18799.0,198323.0,386,0.0,0.0,143526.0,13.0,51.0,818.0,641.0,3.0,20646.88,10.2,3.0,11.34,19.44,31299.0,8.48e-05,3647.17969202523,228.258,213.166,3,1,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-370-03317,Bargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,342.0,10.48,0.0,3317.0,Bargarh,370.0,GAISILET,0.0148525345622119,6.446,0.8572,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10182.0,9121.0,105189.0,125,0.0,0.0,90890.0,19.0,18.0,393.0,190.0,4.0,15060.91,9.5,2.0,8.17,11.38,26540.0,0.00021257,2157.48242192635,176.798,165.301,1,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-398-03466,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.2,358.0,70.53,0.0,3466.0,Koraput,398.0,BANDHUGAON,0.2696640552995392,117.0342,2.8725,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,3656.0,6464.0,58066.0,113,0.0,0.0,26864.0,2.0,19.0,409.0,440.0,14.0,7793.971,8.9,3.0,11.98,14.33,14693.0,0.00023638,2072.49818052011,93.254,79.246,1,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-390-03428,Kandhamal,2022_05,1309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,736.0,184.48,0.0,3428.0,Kandhamal,390.0,KOTAGARH,0.1999728287841191,161.1781,6.2271,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,2686.0,4221.0,53615.0,146,0.0,0.0,136206.0,14.0,14.0,853.0,610.0,14.0,3165.228,7.4,3.0,6.02,14.98,12930.0,0.00024491,1752.83430399937,111.942,92.74,1,2,2,3,2022-2023,1309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-376-03508,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.15,178.0,26.25,0.0,3508.0,Mayurbhanj,376.0,SUKRULI,0.3567865591397849,66.3623,12.597,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3690.0,4991.0,66666.0,138,0.0,0.0,47373.0,6.0,18.0,205.0,383.0,3.0,7237.02,10.3,3.0,1.57,19.25,21526.0,0.00018784,2015.18189344693,101.342,94.328,1,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-390-03433,Kandhamal,2022_05,1311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16,653.0,106.97,0.0,3433.0,Kandhamal,390.0,TUMUDIBANDH,0.2668503456221198,231.6261,4.9734,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,3244.0,5090.0,60123.0,147,0.0,0.0,89047.0,9.0,17.0,758.0,577.0,14.0,1890.38,7.3,4.0,9.94,14.78,13859.0,0.00018576,1973.4192222294,134.353,118.577,1,2,2,3,2022-2023,1311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-394-03535,Nuapada,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,587.0,32.45,0.0,3535.0,Nuapada,394.0,SINAPALI,0.1242267882187938,88.57369999999999,3.1933,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,8760.0,10484.0,120132.0,176,0.0,0.0,142339.0,46.0,20.0,676.0,326.0,6.0,11800.48,9.1,2.0,7.22,4.99,18907.0,0.00020715,2170.18300197894,228.274,212.967,1,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2,,,
21-370-03319,Bargarh,2022_05,33868381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,525.0,10.69,0.0,3319.0,Bargarh,370.0,PADAMPUR,0.0116804915514592,7.604,1.1607,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,11678.0,9984.0,131389.0,190,0.0,0.0,127774.0,27.0,21.0,600.0,239.0,6.0,25973.21,10.9,3.0,7.89,13.78,34316.0,0.00018679,2326.32162146963,194.778,173.983,2,2,1,3,2022-2023,82704495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,,,
21-398-03476,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,592.0,98.57,0.0,3476.0,Koraput,398.0,NANDAPUR,0.4721248655913979,351.2609,7.8219,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,4836.0,8980.0,101206.0,191,42707.0,6.0,147078.0,28.0,27.0,694.0,955.0,10.0,7424.82,8.7,3.0,4.87,8.13,23111.0,0.0001599,2676.04259999232,91.99,79.874,2,1,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1,,,
21-393-03293,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,562.0,39.95,0.0,3293.0,Balangir,393.0,PATNAGARH,0.0416640552995391,27.1233,1.2453,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,14267.0,14595.0,191363.0,237,0.0,0.0,200479.0,42.0,26.0,645.0,260.0,4.0,18826.92,11.0,3.0,10.91,13.1,50288.0,0.00016541,2127.0938559656,195.975,177.672,2,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-395-03412,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,441.0,28.77,0.0,3412.0,Kalahandi,395.0,JAYAPATNA,0.0345543293718166,20.3525,3.3234,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,13826.0,17426.0,185179.0,189,0.0,0.0,164855.0,57.0,27.0,508.0,299.0,5.0,15977.27,9.1,3.0,2.42,6.37,47191.0,0.00034072,1360.77510863699,168.871,153.763,2,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-393-03296,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,421.0,38.47,0.0,3296.0,Balangir,393.0,TITLAGARH,0.0655640860215053,30.4873,2.4039,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,23277.0,23941.0,191301.0,194,23307.0,4.0,132372.0,14.0,21.0,490.0,213.0,4.0,14618.62,10.8,3.0,9.23,7.74,49463.0,0.00020402,1945.84889253613,195.658,183.238,2,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-394-03532,Nuapada,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,354.0,15.49,0.0,3532.0,Nuapada,394.0,KHARIAR,0.1077766749379652,43.434,2.4136,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,10297.0,12173.0,151956.0,176,0.0,0.0,101948.0,22.0,20.0,411.0,265.0,6.0,24062.46,10.6,2.0,16.52,7.65,48529.0,0.00011504,2566.02950884636,226.529,214.621,2,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-393-03297,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,456.0,42.07,0.0,3297.0,Balangir,393.0,TUREKELA,0.0506935483870967,31.43,2.0449,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8748.0,8970.0,131291.0,160,27600.0,5.0,124185.0,30.0,17.0,531.0,321.0,6.0,12866.97,8.9,2.0,8.54,6.65,47126.0,8.158e-05,3077.81673659377,231.887,215.244,2,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-397-03522,Nabarangpur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,884.0,77.59,0.0,3522.0,Nabarangpur,397.0,UMERKOTE,0.2859275576036866,310.23139999999995,8.2495,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,10743.0,21347.0,259478.0,329,0.0,0.0,110780.0,16.0,42.0,1035.0,618.0,4.0,27055.63,11.5,2.0,14.18,19.23,50858.0,0.0001208,2673.17902130532,209.729,185.38,3,2,1,2,2022-2023,20779878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,,,
21-390-03430,Kandhamal,2022_05,6805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,373.0,75.72,0.0,3430.0,Kandhamal,390.0,PHULBANI,0.3990848790322581,197.9461,5.5124,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,5404.0,8476.0,86468.0,150,0.0,0.0,56526.0,10.0,14.0,429.0,545.0,10.0,7783.805,10.0,3.0,14.98,11.86,14210.0,0.00017988,2310.32709219003,112.602,101.487,1,2,1,3,2022-2023,6805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,,,
21-390-03422,Kandhamal,2022_05,6610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,741.0,115.64,0.0,3422.0,Kandhamal,390.0,BALIGUDA,0.2133296566077003,205.0098,4.7525,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,5046.0,7905.0,94776.0,196,0.0,0.0,79495.0,5.0,19.0,852.0,562.0,12.0,6502.04,10.8,3.0,7.81,13.74,15333.0,0.00012478,3524.37264108209,139.529,119.894,1,2,1,3,2022-2023,7122000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,,,
21-370-03318,Bargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,455.0,6.44,0.0,3318.0,Bargarh,370.0,JHARBANDH,0.0881163082437276,49.1689,2.0396,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,5323.0,4546.0,110921.0,105,0.0,0.0,51860.0,16.0,16.0,525.0,272.0,6.0,9861.29,10.7,2.0,7.17,30.39,13003.0,0.00016098,2242.00822405685,218.563,196.264,1,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,,,
21-397-03521,Nabarangpur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,314.0,24.32,0.0,3521.0,Nabarangpur,397.0,TENTULIKHUNTI,0.148267493796526,59.7518,3.7739,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9404.0,17831.0,116588.0,137,0.0,0.0,115166.0,37.0,25.0,366.0,621.0,6.0,8591.1,11.6,3.0,22.14,18.84,14400.0,0.00019721,1783.52296014397,154.004,135.708,1,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,,,
21-374-03584,Sundargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,462.0,35.43,0.0,3584.0,Sundargarh,374.0,LEPHRIPARA,0.0666740322580645,41.337900000000005,4.1432,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,3297.0,4381.0,77351.0,134,0.0,0.0,161562.0,49.0,28.0,535.0,339.0,6.0,3638.6,9.3,3.0,8.36,8.77,11155.0,0.00016863,2219.1702172926,150.081,126.045,1,2,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,,,
